Index,Lat_Start,Lon_Start,Number
19490,54.49975,11.22899,5
19491,54.49983,11.22945,1
19492,54.50059,11.23033,2
19493,54.50138,11.22837,3
19494,54.50175,11.22706,4
19495,54.50188,11.22736,5
19496,54.50731,11.23229,1
19497,54.56752,11.27782,2
19498,54.65029,11.34518,3
19499,54.65416,11.35061,4
19500,54.65504,11.35155,5
19501,54.65589,11.35382,1
19502,54.65759,11.35673,2
19503,54.65918,11.36014,3
19504,54.65906,11.36052,4
19505,54.65876,11.36088,5
19506,54.65954,11.36262,1
19507,54.65984,11.36307,2
19508,54.66042,11.36363,3
19509,54.66201,11.35884,4
19510,54.66261,11.35955,5
19511,54.6631,11.3604,1
19512,54.66355,11.36148,2
19513,54.66448,11.36453,3
19514,54.66618,11.36897,4
19515,54.66758,11.37187,5
19516,54.67634,11.38646,1
19517,54.67771,11.38833,2
19518,54.67952,11.39013,3
19519,54.68053,11.39088,4
19520,54.68969,11.39634,5
19521,54.69024,11.39658,1
19522,54.69125,11.39686,2
19523,54.69185,11.39694,3
19524,54.69284,11.39691,4
19525,54.69457,11.39661,5
19526,54.69541,11.39678,1
19527,54.69556,11.39688,2
19528,54.69608,11.39751,3
19529,54.69616,11.39769,4
19530,54.69749,11.39923,5
19531,54.69766,11.39934,1
19532,54.69993,11.40195,2
19533,54.70033,11.40268,3
19534,54.70119,11.40511,4
19535,54.70156,11.40714,5
19536,54.70297,11.46201,1
19537,54.70342,11.46536,2
19538,54.70403,11.4677,3
19539,54.70482,11.46969,4
19540,54.70587,11.47156,5
19541,54.70718,11.47316,1
19542,54.70843,11.47419,2
19543,54.70962,11.47485,3
19544,54.70976,11.47499,4
19545,54.71209,11.47649,5
19546,54.71303,11.47686,1
19547,54.71366,11.47699,2
19548,54.72477,11.47641,3
19549,54.75438,11.47274,4
19550,54.7544,11.47278,5
19551,54.76577,11.47139,1
19552,54.76707,11.47146,2
19553,54.76958,11.47581,3
19554,54.77186,11.47858,4
19555,54.77278,11.48016,5
19556,54.77425,11.48397,1
19557,54.77537,11.48624,2
19558,54.77531,11.48644,3
19559,54.77537,11.48669,4
19560,54.77544,11.48675,5
19561,54.77552,11.48675,1
19562,54.77559,11.48669,2
19563,54.77561,11.48664,3
19564,54.77605,11.48713,4
19565,54.77626,11.48754,5
19566,54.77637,11.48792,1
19567,54.7768,11.49121,2
19568,54.77687,11.49312,3
19569,54.7763,11.49705,4
19570,54.77628,11.498,5
19571,54.77635,11.49826,1
19572,54.77651,11.49848,2
19573,54.77665,11.49855,3
19574,54.77681,11.49857,4
19575,54.77785,11.49845,5
19576,54.77823,11.4985,1
19577,54.77842,11.4986,2
19578,54.77866,11.49887,3
19579,54.77883,11.49919,4
19580,54.77892,11.49951,5
19581,54.78024,11.51326,1
19582,54.78022,11.51355,2
19583,54.78016,11.51373,3
19584,54.77761,11.51691,4
19585,54.77752,11.51688,5
19587,54.77746,11.51693,1
19588,54.77743,11.51695,2
19589,54.7774,11.51706,3
19590,54.77743,11.51728,4
19591,54.7775,11.51736,5
19592,54.77756,11.51736,1
19593,54.77762,11.51732,2
19594,54.7782,11.51882,3
19595,54.79007,11.56941,4
19596,54.79106,11.57528,5
19597,54.79119,11.57675,1
19598,54.79115,11.57879,2
19599,54.79064,11.58249,3
19600,54.79066,11.5835,4
19601,54.79084,11.58459,5
19602,54.79825,11.60453,1
19603,54.7984,11.60529,2
19604,54.7997,11.62587,3
19605,54.79963,11.62597,4
19606,54.79968,11.62614,5
19607,54.79973,11.62614,1
19608,54.80022,11.63359,2
19609,54.80075,11.63637,3
19610,54.80099,11.63689,4
19611,54.80101,11.63689,5
19612,54.80149,11.63741,1
19613,54.80171,11.63782,2
19614,54.80176,11.63813,3
19615,54.80164,11.64299,4
19616,54.80151,11.64363,5
19617,54.80055,11.64645,1
19618,54.83499,11.70687,2
19619,54.83534,11.70733,3
19620,54.83617,11.7081,4
19621,54.84823,11.71614,5
19622,54.84967,11.71742,1
19623,54.85933,11.72946,2
19624,54.85939,11.72962,3
19625,54.86066,11.73119,4
19626,54.86079,11.73128,5
19627,54.87088,11.744,1
19628,54.87136,11.74572,2
19629,54.87141,11.7464,3
19630,54.87096,11.75095,4
19631,54.871,11.75147,5
19632,54.87114,11.75174,1
19633,54.87284,11.75307,2
19634,54.87344,11.75382,3
19635,54.87887,11.76636,4
19636,54.8963,11.79658,5
19637,54.89638,11.79664,1
19638,54.89685,11.79752,2
19639,54.89698,11.79805,3
19640,54.8971,11.7981,4
19641,54.89723,11.79823,5
19642,54.89839,11.80005,1
19643,54.8984,11.80016,2
19644,54.9246,11.83376,3
19645,54.92468,11.83394,4
19646,54.94599,11.86111,5
19647,54.94597,11.86119,1
19648,54.946,11.86144,2
19649,54.94606,11.86154,3
19650,54.94613,11.86158,4
19651,54.94619,11.86158,5
19652,54.94626,11.86154,1
19653,54.94635,11.86137,2
19654,54.94636,11.8612,3
19655,54.94666,11.86091,4
19656,54.94886,11.85942,5
19657,54.94991,11.86229,1
19658,54.95038,11.86556,2
19659,54.95088,11.86694,3
19660,54.97618,11.8954,4
19661,54.97683,11.89582,5
19662,54.97749,11.89612,1
19663,54.97822,11.89629,2
19664,54.97889,11.89628,3
19665,54.97952,11.89613,4
19666,54.98018,11.89584,5
19667,54.98087,11.89537,1
19668,54.98176,11.89449,2
19669,54.98276,11.89304,3
19670,54.98655,11.88592,4
19671,54.9873,11.88493,5
19672,54.9878,11.88446,1
19673,54.9884,11.88406,2
19674,54.98933,11.88368,3
19675,54.9898,11.88361,4
19676,54.99078,11.88369,5
19677,54.99205,11.8842,1
19678,54.99252,11.88454,2
19679,54.99901,11.89207,3
19680,55.0007,11.8936,4
19681,55.00448,11.89565,5
19682,55.00512,11.89588,1
19683,55.00575,11.896,2
19684,55.00653,11.89602,3
19685,55.00713,11.89593,4
19686,55.01162,11.89463,5
19687,55.0119,11.89462,1
19688,55.01319,11.89488,2
19689,55.01331,11.89497,3
19690,55.01551,11.89563,4
19691,55.01558,11.89581,5
19692,55.01564,11.89585,1
19693,55.01574,11.89583,2
19694,55.01578,11.89578,3
19695,55.01613,11.89612,4
19696,55.01667,11.8964,5
19697,55.01673,11.8964,1
19698,55.01842,11.89735,2
19699,55.01895,11.89786,3
19700,55.01935,11.89843,4
19701,55.01971,11.89915,5
19702,55.02009,11.90036,1
19703,55.02031,11.90232,2
19704,55.01997,11.92843,3
19705,55.01992,11.92869,4
19706,55.0198,11.92877,5
19707,55.01971,11.92895,1
19708,55.0197,11.92917,2
19709,55.01978,11.92938,3
19710,55.0199,11.92945,4
19711,55.01996,11.92945,5
19712,55.02007,11.92936,1
19713,55.0205,11.9298,2
19714,55.02628,11.93848,3
19715,55.03634,11.95011,4
19716,55.0371,11.95077,5
19717,55.03711,11.95085,1
19718,55.03722,11.95099,2
19719,55.03729,11.95098,3
19720,55.03736,11.9509,4
19721,55.0455,11.95135,5
19722,55.04558,11.95132,1
19723,55.05175,11.95171,2
19724,55.0544,11.95223,3
19725,55.07976,11.95884,4
19726,55.07997,11.95882,5
19727,55.12049,11.96923,1
19729,55.12083,11.96944,2
19731,55.12084,11.96947,3
19732,55.12085,11.96947,4
19733,55.12085,11.96949,5
19734,55.12086,11.96949,1
19735,55.12087,11.96952,2
19737,55.1209,11.96954,3
19739,55.12096,11.96953,4
19740,55.12097,11.96953,5
19741,55.12102,11.96946,1
19742,55.12136,11.96947,2
19743,55.15949,11.97903,3
19744,55.15959,11.9791,4
19745,55.16226,11.97978,5
19746,55.1624,11.97976,1
19747,55.16629,11.98074,2
19748,55.16634,11.98079,3
19749,55.16844,11.98131,4
19750,55.16847,11.98129,5
19751,55.17567,11.98313,1
19752,55.17575,11.98321,2
19753,55.17817,11.98382,3
19754,55.17824,11.98378,4
19755,55.18853,11.98641,5
19756,55.18859,11.98648,1
19757,55.19348,11.98773,2
19758,55.19353,11.98771,3
19759,55.20317,11.99016,4
19760,55.20329,11.99024,5
19761,55.20577,11.99087,1
19762,55.20583,11.99085,2
19763,55.20674,11.99125,3
19764,55.25711,12.02021,4
19765,55.2575,12.02035,5
19766,55.25761,12.0205,1
19767,55.25771,12.02052,2
19768,55.25772,12.02051,3
19769,55.26033,12.02201,4
19770,55.26067,12.02213,5
19771,55.28469,12.03574,1
19772,55.28476,12.03582,2
19773,55.31236,12.05157,3
19774,55.31244,12.05157,4
19775,55.34109,12.06793,5
19776,55.34116,12.06791,1
19777,55.3532,12.07309,2
19778,55.35426,12.07394,3
19779,55.4043,12.12758,4
19780,55.40432,12.12765,5
19782,55.43535,12.16106,1
19783,55.43542,12.16121,2
19784,55.43554,12.16129,3
19785,55.43563,12.16127,4
19786,55.4357,12.16119,5
19787,55.44191,12.16783,1
19788,55.44202,12.16803,2
19789,55.44199,12.16816,3
19790,55.44202,12.16847,4
19791,55.44215,12.16864,5
19792,55.44224,12.16865,1
19793,55.44237,12.16855,2
19794,55.44242,12.16842,3
19795,55.44252,12.16846,4
19796,55.4475,12.17369,5
19797,55.44805,12.17411,1
19798,55.44897,12.17456,2
19799,55.44951,12.17471,3
19800,55.45057,12.17464,4
19801,55.45096,12.17452,5
19802,55.45355,12.17324,1
19803,55.4543,12.17298,2
19804,55.45501,12.17287,3
19805,55.45592,12.17304,4
19806,55.46862,12.18018,5
19807,55.47987,12.18556,1
19808,55.48078,12.1861,2
19809,55.4954,12.19298,3
19810,55.49721,12.19405,4
19811,55.50785,12.2022,5
19812,55.50848,12.20257,1
19813,55.51092,12.20358,2
19814,55.5129,12.20502,3
19815,55.51425,12.20582,4
19816,55.51553,12.20683,5
19817,55.51894,12.21071,1
19818,55.51895,12.2108,2
19819,55.51896,12.2108,3
19820,55.51901,12.21088,4
19821,55.51903,12.21088,5
19822,55.51903,12.21089,1
19823,55.51906,12.21089,2
19824,55.5191,12.21086,3
19825,55.52243,12.2145,4
19827,55.52512,12.21683,5
19828,55.52513,12.21683,1
19829,55.52514,12.2169,2
19830,55.52515,12.2169,3
19831,55.52516,12.21693,4
19833,55.52517,12.21694,5
19835,55.52519,12.21695,1
19841,55.52933,12.21981,2
19842,55.52934,12.21989,3
19844,55.52935,12.21991,4
19845,55.52939,12.21995,5
19847,55.52941,12.21996,1
19849,55.52943,12.21995,2
19851,55.52945,12.21994,3
19852,55.52946,12.21994,4
19853,55.52947,12.21992,5
19854,55.53212,12.22201,1
19855,55.53215,12.22215,2
19857,55.53216,12.22216,3
19859,55.53217,12.22217,4
19861,55.53223,12.22217,5
19862,55.53225,12.22216,1
19863,55.53374,12.22394,2
19864,55.53376,12.22407,3
19866,55.53377,12.22408,4
19867,55.53378,12.22408,5
19868,55.53379,12.2241,1
19870,55.5338,12.22411,2
19872,55.53382,12.22412,3
19874,55.53387,12.2241,4
19876,55.53388,12.22409,5
19877,55.5345,12.22493,1
19878,55.53646,12.22698,2
19879,55.53649,12.22712,3
19880,55.53655,12.22717,4
19881,55.53661,12.22716,5
19882,55.53662,12.22714,1
19883,55.54281,12.23356,2
19884,55.54283,12.23369,3
19885,55.54292,12.23378,4
19886,55.54299,12.23375,5
19887,55.54638,12.2378,1
19888,55.5464,12.23791,2
19890,55.54641,12.23793,3
19892,55.54642,12.23795,4
19894,55.54643,12.23796,5
19896,55.54644,12.23797,1
19898,55.54652,12.23797,2
19900,55.54654,12.23796,3
19901,55.54655,12.23796,4
19902,55.54934,12.24154,5
19903,55.55714,12.25444,1
19904,55.55713,12.25454,2
19905,55.55717,12.25465,3
19906,55.55723,12.2547,4
19907,55.55728,12.25469,5
19908,55.55849,12.25744,1
19909,55.56016,12.26249,2
19910,55.56015,12.26254,3
19911,55.56014,12.26254,4
19912,55.56015,12.26265,5
19913,55.56016,12.26265,1
19914,55.56017,12.26269,2
19915,55.56018,12.26269,3
19916,55.56018,12.2627,4
19918,55.56019,12.26271,5
19920,55.5602,12.26272,1
19922,55.56022,12.26273,2
19923,55.56024,12.26272,3
19924,55.56059,12.26387,4
19925,55.56464,12.2731,5
19926,55.56461,12.27336,1
19927,55.56468,12.27353,2
19928,55.56477,12.2736,3
19929,55.56485,12.27359,4
19931,55.57201,12.28863,5
19932,55.57205,12.28873,1
19933,55.57206,12.28873,2
19934,55.57207,12.28875,3
19936,55.5721,12.28877,4
19937,55.57215,12.28877,5
19938,55.57492,12.29453,1
19939,55.57756,12.29915,2
19940,55.58038,12.30574,3
19941,55.58048,12.30582,4
19942,55.58199,12.30982,5
19943,55.582,12.30999,1
19944,55.59056,12.33604,2
19945,55.59354,12.34218,3
19946,55.59485,12.3443,4
19947,55.59744,12.34732,5
19948,55.59849,12.34835,1
19949,55.6018,12.3511,2
19950,55.60187,12.35112,3
19951,55.60458,12.35408,4
19953,55.6048,12.35452,5
19954,55.60481,12.35452,1
19955,55.60482,12.35457,2
19957,55.60483,12.35459,3
19959,55.60484,12.3546,4
19961,55.60485,12.35461,5
19963,55.60493,12.3546,1
19964,55.6082,12.35825,2
19965,55.60984,12.36058,3
19966,55.61124,12.36309,4
19967,55.61395,12.36941,5
19968,55.61655,12.37697,1
19969,55.61707,12.37799,2
19970,55.61789,12.3791,3
19971,55.61842,12.37959,4
19972,55.62089,12.38125,5
19973,55.62195,12.38239,1
19974,55.63393,12.39904,2
19975,55.63473,12.3998,3
19976,55.63621,12.40077,4
19977,55.63716,12.40114,5
19978,55.63855,12.40139,1
19979,55.64533,12.40132,2
19980,55.64605,12.4012,3
19981,55.64707,12.40086,4
19982,55.64824,12.40019,5
19983,55.65779,12.3916,1
19984,55.65935,12.39058,2
19985,55.6611,12.3898,3
19986,55.66533,12.38868,4
19987,55.66605,12.38859,5
19988,55.66663,12.38866,1
19989,55.6674,12.38901,2
19990,55.66788,12.38939,3
19991,55.67002,12.39229,4
19992,55.67122,12.39348,5
19993,55.67267,12.39445,1
19994,55.67468,12.39549,2
19995,55.6771,12.39622,3
19996,55.68081,12.39679,4
19997,55.68266,12.39757,5
19998,55.68408,12.39855,1
19999,55.68552,12.39981,2
20000,55.68938,12.4043,3
20001,55.68989,12.40506,4
20002,55.69653,12.41279,5
20003,55.69794,12.41483,1
20004,55.70275,12.42335,2
20005,55.70448,12.42565,3
20006,55.71557,12.43776,4
20007,55.71683,12.43883,5
20008,55.7179,12.43954,1
20009,55.71879,12.43999,2
20011,55.72635,12.44242,3
20012,55.72728,12.44278,4
20013,55.72795,12.44319,5
20014,55.72915,12.44424,1
20015,55.7297,12.4449,2
20016,55.73074,12.44656,3
20017,55.73157,12.44825,4
20018,55.73579,12.46326,5
20019,55.74017,12.48675,1
20020,55.74104,12.48975,2
20021,55.7423,12.4931,3
20022,55.74235,12.49342,4
20023,55.74232,12.4937,5
20024,55.74237,12.49389,1
20025,55.74251,12.49403,2
20026,55.74261,12.49402,3
20027,55.74273,12.49388,4
20028,55.74293,12.49387,5
20029,55.74793,12.49533,1
20030,55.74847,12.49538,2
20031,55.75743,12.49513,3
20032,55.7576,12.49507,4
20033,55.76066,12.49536,5
20034,55.76084,12.49543,1
20035,55.76213,12.49561,2
20036,55.76772,12.49824,3
20037,55.76793,12.4984,4
20038,55.76959,12.50037,5
20039,55.76974,12.50068,1
20040,55.77006,12.50332,2
20041,55.77023,12.50388,3
20042,55.77028,12.50385,4
20043,55.77128,12.5025,5
20044,55.77166,12.50338,1
20045,55.77321,12.5052,2
20046,55.77347,12.50536,3
20047,55.77505,12.50581,4
20048,55.77534,12.50599,5
20049,55.77633,12.50743,1
20050,55.77665,12.50765,2
20051,55.77896,12.50813,3
20052,55.7792,12.50829,4
20053,55.78083,12.51024,5
20054,55.78107,12.51044,1
20055,55.78301,12.51139,2
20056,55.7836,12.51185,3
20057,55.78541,12.51383,4
20058,55.78547,12.51395,5
20059,55.78581,12.51426,1
20060,55.78635,12.51447,2
20061,55.78665,12.51449,3
20062,55.78725,12.51424,4
20063,55.78881,12.51305,5
20064,55.7894,12.51281,1
20065,55.79247,12.51257,2
20066,55.79338,12.5126,3
20067,55.79757,12.51397,4
20068,55.79771,12.51398,5
20069,55.79775,12.51416,1
20070,55.79776,12.51416,2
20071,55.79778,12.51419,3
20073,55.79779,12.5142,4
20075,55.7978,12.51421,5
20076,55.79786,12.51421,1
20077,55.79794,12.51412,2
20078,55.79927,12.51481,3
20079,55.79937,12.51479,4
20080,55.80019,12.51434,5
20082,55.80084,12.51764,1
20083,55.80141,12.51754,2
20084,55.80224,12.52037,3
20085,55.80363,12.52314,4
20086,55.8039,12.52407,5
20087,55.80399,12.5242,1
20088,55.80453,12.52461,2
20089,55.80475,12.52515,3
20090,55.80524,12.52565,4
20091,55.8056,12.52574,5
20092,55.80589,12.52589,1
20093,55.80597,12.52586,2
20094,55.80636,12.52502,3
20095,55.80643,12.52496,4
20096,55.80656,12.52498,5
20097,55.80702,12.52541,1
20098,55.80752,12.52566,2
20099,55.80877,12.52569,3
20100,55.8088,12.52567,4
20101,55.80949,12.52578,5
20102,55.80957,12.52676,1
20103,55.80962,12.52689,2
20104,55.81094,12.52835,3
20105,55.81104,12.52841,4
20106,55.81116,12.52843,5
20107,55.81163,12.52833,1
20108,55.81296,12.52761,2
20109,55.81471,12.52641,3
20110,55.81555,12.53541,4
20111,55.81578,12.53636,5
20112,55.81698,12.53909,1
20113,55.81854,12.54491,2
20114,55.82332,12.54478,3
20115,55.82397,12.54516,4
20116,55.82408,12.54509,5
20117,55.83001,12.54961,1
20118,55.83254,12.5525,2
20119,55.83356,12.55295,3
20120,55.83388,12.55298,4
20121,55.83465,12.55282,5
20122,55.83579,12.55219,1
20123,55.83644,12.55204,2
20124,55.83726,12.55208,3
20125,55.83767,12.55218,4
20126,55.83881,12.55282,5
20127,55.83951,12.55346,1
20128,55.84155,12.55606,2
20129,55.84235,12.55765,3
20130,55.84348,12.56055,4
20131,55.84399,12.56136,5
20132,55.84439,12.56181,1
20133,55.84504,12.56226,2
20134,55.84567,12.56246,3
20135,55.84694,12.56246,4
20136,55.84698,12.56241,5
20137,55.84703,12.5622,1
20138,55.84726,12.56188,2
20139,55.84731,12.56185,3
20140,55.84841,12.56192,4
20141,55.84925,12.56222,5
20142,55.85,12.5622,1
20143,55.85025,12.56206,2
20144,55.85068,12.56383,3
20145,55.85131,12.56861,4
20146,55.85173,12.56838,5
20147,55.8518,12.5683,1
20148,55.85581,12.56569,2
20149,55.85634,12.56525,3
20150,55.8624,12.55893,4
20151,55.86267,12.55856,5
20152,55.86309,12.55741,1
20153,55.86381,12.55456,2
20154,55.86414,12.55378,3
20155,55.8645,12.55329,4
20156,55.86748,12.5506,5
20157,55.86793,12.55036,1
20158,55.86857,12.55022,2
20159,55.87102,12.55011,3
20160,55.8724,12.55032,4
20161,55.87309,12.5503,5
20162,55.87392,12.55009,1
20163,55.87456,12.54976,2
20164,55.87876,12.54603,3
20165,55.87929,12.54572,4
20166,55.8828,12.54467,5
20167,55.88353,12.54432,1
20168,55.88499,12.5434,2
20169,55.88507,12.5434,3
20170,55.88602,12.54287,4
20171,55.88797,12.54148,5
20172,55.88806,12.54135,1
20173,55.89293,12.53807,2
20174,55.89688,12.53584,3
20175,55.89955,12.53354,4
20176,55.90479,12.52847,5
20177,55.90741,12.52704,1
20178,55.90835,12.52622,2
20179,55.91022,12.52345,3
20180,55.91341,12.51998,4
20181,55.91644,12.51597,5
20182,55.91704,12.5155,1
20183,55.91762,12.51517,2
20184,55.91839,12.51491,3
20185,55.91932,12.51486,4
20186,55.91999,12.51501,5
20187,55.9371,12.52328,1
20188,55.93768,12.52345,2
20189,55.93784,12.52354,3
20190,55.93957,12.52348,4
20191,55.93973,12.5234,5
20192,55.94301,12.52299,1
20193,55.94349,12.52307,2
20194,55.95164,12.52572,3
20195,55.95643,12.52972,4
20196,55.95648,12.52982,5
20197,55.9587,12.53171,1
20198,55.95873,12.53185,2
20199,55.95879,12.53189,3
20200,55.95886,12.53184,4
20201,55.95921,12.53211,5
20202,55.95927,12.53212,1
20203,55.95988,12.53264,2
20204,55.95991,12.53271,3
20205,55.96015,12.53296,4
20206,55.9605,12.53316,5
20207,55.96749,12.53906,1
20208,55.97143,12.54142,2
20209,55.97151,12.54152,3
20210,55.97294,12.54238,4
20211,55.9731,12.54239,5
20212,55.97512,12.54354,1
20213,55.97996,12.54492,2
20214,55.9804,12.54516,3
20215,55.98103,12.54568,4
20216,55.98563,12.55101,5
20217,55.98655,12.55272,1
20218,55.98767,12.55598,2
20219,55.98799,12.55659,3
20220,55.9899,12.55893,4
20221,55.99137,12.56014,5
20222,55.99379,12.56109,1
20223,55.9949,12.56182,2
20224,55.99551,12.56238,3
20225,55.99643,12.5636,4
20226,55.99788,12.56673,5
20227,56.00347,12.57564,1
20228,56.00486,12.57737,2
20229,56.00517,12.57807,3
20230,56.00537,12.5791,4
20231,56.01015,12.592,5
20232,56.01141,12.59472,1
20233,56.01196,12.59557,2
20234,56.01538,12.59884,3
20236,56.01578,12.59899,4
20237,56.01579,12.59899,5
20238,56.0158,12.59902,1
20240,56.01582,12.59903,2
20241,56.01583,12.59903,3
20242,56.01599,12.59927,4
20243,56.01841,12.60125,5
20244,56.01924,12.60166,1
20245,56.02079,12.60311,2
20246,56.02456,12.60607,3
20247,56.02516,12.60638,4
20248,56.02516,12.6064,5
20250,56.02517,12.60641,1
20251,56.02518,12.60641,2
20252,56.02519,12.60643,3
20254,56.0252,12.60644,4
20255,56.02523,12.60644,5
20256,56.0277,12.6078,1
20257,56.02772,12.60785,2
20258,56.02789,12.60801,3
20259,56.02809,12.60834,4
20260,56.0282,12.6084,5
20261,56.02824,12.60853,1
20262,56.02832,12.6086,2
20263,56.0284,12.60858,3
20264,56.02866,12.60873,4
20265,56.02907,12.60924,5
20266,56.02943,12.60953,1
20267,56.03059,12.61131,2
20268,56.03203,12.61417,3
20269,56.03235,12.61519,4
20270,56.03246,12.6153,5
20271,56.03282,12.61521,1
20272,56.03433,12.62425,2
20273,56.04105,12.68572,3
20274,56.04134,12.68678,4
20275,56.04173,12.68755,5
20276,56.04249,12.68858,1
20277,56.04296,12.68974,2
20278,56.04339,12.69202,3
20279,56.04342,12.69276,4
20280,56.04332,12.69285,5
20281,56.0429,12.69297,1
20282,56.0404,12.69571,2
20283,56.04022,12.69572,3
20284,56.04007,12.69562,4
20285,56.03982,12.69516,5
20286,56.03964,12.69495,1
20287,56.03939,12.69479,2
20289,56.03894,12.69476,3
20290,56.03892,12.69476,4
20291,56.0388,12.69495,5
20292,56.03878,12.69512,1
20293,56.03881,12.69526,2
20294,56.03893,12.69539,3
20295,56.03898,12.69539,4
20296,56.03907,12.69534,5
20298,56.03918,12.69561,1
20299,56.0395,12.69691,2
20300,56.03968,12.69722,3
20301,56.03963,12.69746,4
20302,56.03992,12.69758,5
20303,56.04005,12.69755,1
20304,56.04217,12.69523,2
20305,56.0424,12.69606,3
20306,56.04248,12.69612,4
20307,56.04254,12.6961,5
20308,56.04283,12.69657,1
20309,56.04725,12.69183,2
20310,56.04997,12.68972,3
20311,56.05008,12.68968,4
20312,56.05018,12.68971,5
20313,56.05031,12.68989,1
20314,56.05086,12.69124,2
20315,56.0511,12.69153,3
20316,56.05205,12.69181,4
20317,56.05214,12.69187,5
20318,56.05229,12.69208,1
20319,56.05268,12.69381,2
20320,56.05299,12.69467,3
20321,56.05428,12.69699,4
20322,56.05434,12.69703,5
20323,56.05694,12.70206,1
20324,56.0608,12.70731,2
20325,56.06073,12.70742,3
20326,56.06143,12.70845,4
20327,56.06222,12.71014,5
20328,56.06234,12.70998,1
20329,56.06235,12.70998,2
20330,56.06269,12.70952,3
20331,56.06306,12.71026,4
20332,56.06309,12.71028,5
20333,56.06327,12.71025,1
20334,56.06629,12.71534,2
20335,56.06636,12.71529,3
20336,56.06679,12.71448,4
20337,56.06686,12.71443,5
20338,56.06734,12.71443,1
20339,56.06788,12.71414,2
20340,56.06885,12.71394,3
20341,56.06891,12.71395,4
20342,56.06902,12.71405,5
20343,56.06926,12.71451,1
20344,56.06937,12.7146,2
20345,56.07014,12.71482,3
20346,56.07029,12.71493,4
20347,56.07044,12.7152,5
20348,56.07313,12.72279,1
20349,56.07409,12.72265,2
20350,56.07444,12.72197,3
20351,56.07532,12.72158,4
20352,56.07586,12.72114,5
20353,56.077,12.72063,1
20354,56.07709,12.72053,2
20355,56.07775,12.72023,3
20356,56.07782,12.72025,4
20357,56.07831,12.72074,5
20358,56.07852,12.72199,1
20359,56.07861,12.7221,2
20360,56.07982,12.72293,3
20361,56.07993,12.72306,4
20362,56.08002,12.72343,5
20363,56.08019,12.72371,1
20364,56.08268,12.72655,2
20365,56.08341,12.72434,3
20366,56.08348,12.72434,4
20367,56.08427,12.72517,5
20368,56.08431,12.72518,1
20369,56.08435,12.72515,2
20370,56.08458,12.72462,3
20371,56.08528,12.72425,4
20372,56.08552,12.72427,5
20373,56.08813,12.72714,1
20374,56.08876,12.72926,2
20375,56.08925,12.72964,3
20376,56.08992,12.73,4
20377,56.09028,12.73044,5
20378,56.09069,12.7307,1
20379,56.09106,12.73123,2
20380,56.09114,12.73128,3
20381,56.09149,12.73128,4
20382,56.09189,12.7317,5
20383,56.09194,12.73171,1
20384,56.09217,12.73163,2
20385,56.0923,12.73163,3
20386,56.09247,12.73175,4
20387,56.09986,12.7397,5
20388,56.09985,12.73981,1
20389,56.10176,12.74191,2
20390,56.1015,12.74271,3
20391,56.10499,12.74651,4
20392,56.10488,12.74677,5
20393,56.10458,12.74836,1
20394,56.10726,12.74915,2
20395,56.10738,12.74928,3
20396,56.10751,12.74961,4
20397,56.10796,12.75523,5
20398,56.10858,12.75943,1
20399,56.10966,12.77452,2
20400,56.11085,12.78001,3
20401,56.11096,12.78261,4
20402,56.11088,12.7835,5
20403,56.11068,12.78437,1
20404,56.10795,12.79177,2
20405,56.10862,12.79206,3
20406,56.11096,12.79259,4
20407,56.11119,12.79272,5
20408,56.11231,12.79417,1
20409,56.11634,12.79753,2
20410,56.12222,12.80098,3
20411,56.13308,12.8107,4
20412,56.13404,12.8118,5
20413,56.1343,12.81197,1
20414,56.13691,12.81268,2
20415,56.13797,12.81317,3
20416,56.13984,12.81433,4
20417,56.14014,12.81442,5
20418,56.14086,12.81443,1
20419,56.14115,12.81449,2
20420,56.14171,12.81474,3
20421,56.14247,12.81544,4
20422,56.14296,12.8162,5
20423,56.14382,12.81807,1
20424,56.14433,12.81888,2
20425,56.14476,12.81932,3
20426,56.15093,12.82397,4
20427,56.15224,12.82464,5
20428,56.15412,12.82535,1
20429,56.15814,12.8275,2
20430,56.15944,12.82842,3
20431,56.15993,12.82867,4
20432,56.16101,12.82898,5
20433,56.16139,12.82936,1
20434,56.16253,12.83186,2
20435,56.16456,12.83506,3
20436,56.16517,12.83557,4
20437,56.16586,12.83579,5
20438,56.16722,12.83573,1
20439,56.16911,12.83536,2
20440,56.16953,12.83545,3
20441,56.17006,12.83583,4
20442,56.1709,12.837,5
20443,56.17306,12.83851,1
20444,56.1768,12.84198,2
20445,56.17758,12.84298,3
20446,56.1783,12.84449,4
20447,56.17838,12.84487,5
20448,56.17891,12.84486,1
20449,56.17901,12.84482,2
20450,56.18351,12.84594,3
20451,56.19192,12.84992,4
20452,56.19203,12.85003,5
20453,56.19291,12.85053,1
20455,56.19387,12.85096,2
20456,56.19396,12.85117,3
20457,56.19406,12.85121,4
20458,56.19412,12.85119,5
20459,56.19421,12.85105,1
20460,56.19423,12.85094,2
20461,56.19455,12.85117,3
20462,56.19461,12.85125,4
20463,56.19917,12.85343,5
20464,56.21217,12.85652,1
20465,56.22335,12.85867,2
20466,56.22339,12.85872,3
20467,56.22347,12.85874,4
20468,56.22359,12.85883,5
20469,56.22362,12.85897,1
20470,56.2237,12.85906,2
20471,56.22378,12.85907,3
20472,56.22387,12.85897,4
20473,56.22426,12.85892,5
20474,56.23337,12.8608,1
