type,latitude,longitude
T,65.21354,21.52103
T,65.21475,21.52082
T,65.21586,21.52049
T,65.21806,21.51946
T,65.22067,21.51754
T,65.22194,21.5163
T,65.24096,21.49386
T,65.25459,21.47331
T,65.25793,21.46923
T,65.27679,21.4501
T,65.27657,21.44896
T,65.27699,21.44855
T,65.27806,21.4478
T,65.27872,21.44709
T,65.27901,21.44665
T,65.28347,21.43653
T,65.29666,21.41428
T,65.29671,21.41406
T,65.2967,21.41358
T,65.29694,21.41353
T,65.29716,21.41336
T,65.29734,21.4131
T,65.2975,21.41346
T,65.29755,21.4135
T,65.29897,21.41342
T,65.29927,21.41324
T,65.29957,21.41287
T,65.30048,21.41527
T,65.30071,21.41689
T,65.30071,21.4174
T,65.30116,21.41762
T,65.30159,21.41768
T,65.30194,21.41746
T,65.30235,21.41681
T,65.30335,21.41336
T,65.30352,21.41301
T,65.30411,21.41246
T,65.30544,21.41028
T,65.3057,21.41006
T,65.30587,21.40999
T,65.30607,21.41007
T,65.30649,21.41074
T,65.30657,21.41076
T,65.30667,21.41071
T,65.30744,21.40907
T,65.30763,21.409
T,65.30787,21.40899
T,65.30813,21.40958
T,65.30829,21.4098
T,65.30862,21.40999
T,65.3091,21.41059
T,65.30932,21.4107
T,65.30967,21.41077
T,65.31021,21.411
T,65.31053,21.41135
T,65.31235,21.41546
T,65.3126,21.41632
T,65.31286,21.41819
T,65.3131,21.41909
T,65.31403,21.42063
T,65.31498,21.41964
T,65.31581,21.41901
T,65.31588,21.41906
T,65.31604,21.41871
T,65.31683,21.41754
T,65.31705,21.41776
T,65.31712,21.41736
T,65.31733,21.41688
T,65.31931,21.41373
T,65.32011,21.41284
T,65.32222,21.41148
T,65.32222,21.41136
T,65.32253,21.41119
T,65.32267,21.41101
T,65.32324,21.41058
T,65.32463,21.40995
T,65.32492,21.40999
T,65.32494,21.41018
T,65.32755,21.40892
T,65.32832,21.40828
T,65.33017,21.40583
T,65.33057,21.40553
T,65.33333,21.40419
T,65.33454,21.40324
T,65.33514,21.40247
T,65.3375,21.39796
T,65.33791,21.39688
T,65.33812,21.39732
T,65.33894,21.39468
T,65.33954,21.39371
T,65.33996,21.39264
T,65.34043,21.39082
T,65.34131,21.39165
T,65.34159,21.39175
T,65.342,21.39166
T,65.34207,21.39168
T,65.34215,21.39178
T,65.34237,21.39253
T,65.34307,21.39734
T,65.34324,21.39764
T,65.3441,21.39861
T,65.34572,21.40114
T,65.34589,21.40091
T,65.34665,21.40043
T,65.34835,21.3981
T,65.3492,21.39715
T,65.35019,21.39648
T,65.35053,21.39604
T,65.35062,21.39579
T,65.35099,21.39346
T,65.35135,21.39252
T,65.35156,21.39225
T,65.35197,21.3921
T,65.35285,21.39228
T,65.35313,21.39215
T,65.35344,21.39189
T,65.3539,21.39177
T,65.35477,21.39182
T,65.35612,21.39157
T,65.35636,21.39141
T,65.35681,21.39085
T,65.35703,21.39071
T,65.35721,21.39071
T,65.35734,21.39078
T,65.35755,21.3911
T,65.35818,21.39323
T,65.35865,21.39429
T,65.35893,21.3947
T,65.35975,21.39554
T,65.3607,21.39618
T,65.36284,21.39697
T,65.36323,21.39726
T,65.3652,21.39791
T,65.36556,21.39795
T,65.3662,21.39779
T,65.36745,21.39779
T,65.36778,21.3976
T,65.37238,21.39232
T,65.37253,21.39234
T,65.37326,21.39135
T,65.37367,21.39103
T,65.37407,21.39088
T,65.37446,21.3909
T,65.37497,21.39116
T,65.37551,21.39166
T,65.37562,21.3922
T,65.37568,21.39229
T,65.37607,21.39243
T,65.38653,21.40651
T,65.38678,21.40695
T,65.3873,21.40853
T,65.38844,21.41675
T,65.38897,21.41842
T,65.40137,21.44014
T,65.40183,21.44145
T,65.40215,21.44319
T,65.4028,21.45956
T,65.40272,21.45988
T,65.40308,21.46039
T,65.40456,21.46181
T,65.40488,21.46196
T,65.40499,21.46197
T,65.40507,21.46187
T,65.40527,21.46185
T,65.40569,21.46192
T,65.40622,21.46175
T,65.40812,21.46149
T,65.40842,21.46153
T,65.40863,21.46162
T,65.40894,21.46189
T,65.41329,21.46789
T,65.41577,21.47377
T,65.41893,21.48295
T,65.41992,21.48716
T,65.42194,21.49328
T,65.4225,21.49276
T,65.42309,21.49236
T,65.42456,21.49188
T,65.42471,21.49196
T,65.4259,21.49356
T,65.42612,21.49357
T,65.42628,21.49364
T,65.42677,21.49487
T,65.42712,21.49533
T,65.42738,21.49552
T,65.42824,21.49587
T,65.42862,21.49593
T,65.42878,21.49581
T,65.42886,21.49569
T,65.42986,21.49731
T,65.43002,21.49743
T,65.43019,21.49746
T,65.43256,21.49688
T,65.43256,21.49687
T,65.43362,21.49663
T,65.43397,21.49664
T,65.43441,21.49679
T,65.43547,21.49698
T,65.43594,21.49691
T,65.43633,21.49657
T,65.43704,21.49558
T,65.43721,21.49542
T,65.43813,21.49512
T,65.43846,21.49516
T,65.43916,21.49549
T,65.43945,21.49544
T,65.43969,21.49528
T,65.44045,21.49432
T,65.44277,21.48963
T,65.4431,21.48916
T,65.44458,21.48804
T,65.4448,21.48772
T,65.44563,21.48589
T,65.44598,21.4854
T,65.44699,21.48468
T,65.44737,21.48457
T,65.44775,21.48465
T,65.44847,21.48527
T,65.44895,21.48514
T,65.44918,21.48501
T,65.4495,21.48461
T,65.45149,21.48042
T,65.45191,21.47703
T,65.45366,21.46851
T,65.4537,21.46731
T,65.45345,21.46546
T,65.4535,21.46437
T,65.45359,21.46397
T,65.45404,21.46284
T,65.45416,21.46177
T,65.45467,21.45973
T,65.4548,21.45945
T,65.45525,21.45887
T,65.45554,21.45772
T,65.45555,21.45745
T,65.45505,21.45569
T,65.45709,21.45487
T,65.46069,21.45304
T,65.46097,21.45531
T,65.46269,21.46207
T,65.46426,21.46641
T,65.46508,21.46807
T,65.46635,21.47005
T,65.46724,21.47091
T,65.46766,21.47117
T,65.46851,21.47146
T,65.46898,21.47145
T,65.4707,21.47101
T,65.47133,21.47101
T,65.47184,21.47123
T,65.47308,21.47203
T,65.4737,21.47216
T,65.47518,21.47188
T,65.47552,21.4719
T,65.47705,21.47276
T,65.4775,21.47293
T,65.47786,21.47298
T,65.47831,21.47287
T,65.47873,21.47266
T,65.4807,21.47074
T,65.48138,21.47037
T,65.48555,21.46982
T,65.4869,21.4699
T,65.48745,21.47003
T,65.48914,21.47084
T,65.49189,21.47306
T,65.49599,21.47498
T,65.49722,21.47535
T,65.49993,21.47583
T,65.50068,21.47608
T,65.50227,21.47703
T,65.50312,21.47775
T,65.50482,21.47974
T,65.50644,21.48218
T,65.51154,21.49123
T,65.51292,21.4942
T,65.5134,21.495
T,65.51377,21.49539
T,65.51413,21.4956
T,65.5144,21.49565
T,65.51625,21.49499
T,65.51662,21.49497
T,65.51634,21.50003
T,65.51423,21.51729
T,65.51424,21.51924
T,65.51504,21.5273
T,65.51542,21.53609
T,65.51531,21.53977
T,65.51064,21.5767
T,65.51062,21.58124
T,65.51094,21.58412
T,65.51444,21.6
T,65.51531,21.61628
T,65.51585,21.61927
T,65.51852,21.62709
T,65.5218,21.63326
T,65.52433,21.63694
T,65.5249,21.63827
T,65.52536,21.63982
T,65.52602,21.64326
T,65.52683,21.65348
T,65.52662,21.65762
T,65.5194,21.69134
T,65.51922,21.69278
T,65.51872,21.70575
T,65.52145,21.74091
T,65.52592,21.77366
T,65.52656,21.77583
T,65.5279,21.77866
T,65.52791,21.77866
T,65.53158,21.78697
T,65.53168,21.78736
T,65.53184,21.78905
T,65.5317,21.79054
T,65.53162,21.79061
T,65.53158,21.79078
T,65.53159,21.79155
T,65.53119,21.793
T,65.53136,21.79312
T,65.53144,21.79313
T,65.53169,21.79339
T,65.53314,21.79609
T,65.53675,21.80774
T,65.53664,21.80797
T,65.54641,21.84097
T,65.54757,21.84628
T,65.54801,21.84953
T,65.54813,21.84965
T,65.54909,21.84703
T,65.54896,21.84672
T,65.549,21.84649
T,65.5489,21.84605
T,65.54889,21.84605
T,65.54854,21.84482
T,65.54868,21.84425
T,65.54992,21.84737
T,65.5503,21.84791
T,65.55181,21.84942
T,65.55234,21.85092
T,65.55307,21.85387
T,65.55389,21.85575
T,65.55548,21.86046
T,65.55612,21.86385
T,65.55748,21.86483
T,65.55757,21.86504
T,65.56052,21.88113
T,65.56082,21.88359
T,65.56186,21.88761
T,65.56194,21.89047
T,65.56449,21.90339
T,65.56555,21.90621
T,65.56567,21.90625
T,65.56591,21.90653
T,65.56605,21.90679
T,65.567,21.90988
T,65.56997,21.92368
T,65.57092,21.92607
T,65.57575,21.9349
T,65.57735,21.93838
T,65.57736,21.93838
T,65.57916,21.94196
T,65.57965,21.94346
T,65.58186,21.95621
T,65.58328,21.97098
T,65.58357,21.97271
T,65.58345,21.97791
T,65.58291,21.9848
T,65.58298,21.98896
T,65.58377,21.99478
T,65.58374,21.99612
T,65.58359,21.99665
T,65.58343,21.99644
T,65.58325,21.99639
T,65.58309,21.99646
T,65.58286,21.99677
T,65.58276,21.99678
T,65.58228,21.99712
T,65.58219,21.99734
T,65.58218,21.99996
T,65.58225,22.0001
T,65.58224,22.01162
T,65.58253,22.01557
T,65.58333,22.01983
T,65.58406,22.02215
T,65.58643,22.02741
T,65.58654,22.02793
T,65.58651,22.02861
T,65.58632,22.0289
T,65.58574,22.02938
T,65.58552,22.02964
T,65.58517,22.0303
T,65.58343,22.03611
T,65.58225,22.04167
T,65.58169,22.04658
T,65.5815,22.05436
T,65.58076,22.06276
T,65.58052,22.06972
T,65.58072,22.06967
T,65.58096,22.06946
T,65.58093,22.07074
T,65.58128,22.07155
T,65.58111,22.07405
T,65.5808,22.07512
T,65.58046,22.07575
T,65.57973,22.07859
T,65.57842,22.08582
T,65.57783,22.09155
T,65.57804,22.09288
T,65.57803,22.09444
T,65.57828,22.09624
T,65.57796,22.09709
T,65.57791,22.09693
T,65.57754,22.09704
T,65.57719,22.097
T,65.57715,22.09697
T,65.57709,22.09628
T,65.577,22.09619
T,65.57684,22.09749
T,65.57694,22.0985
T,65.5768,22.10327
T,65.57735,22.11068
T,65.57733,22.11216
T,65.57746,22.11242
T,65.57754,22.11242
T,65.57774,22.11296
T,65.58003,22.13472
T,65.57995,22.13498
T,65.57984,22.13512
T,65.57939,22.13534
T,65.58035,22.14438
T,65.58031,22.14461
T,65.58036,22.14488
T,65.5808,22.14588
T,65.58085,22.14591
T,65.5809,22.14591
T,65.58106,22.14583
T,65.58116,22.14583
T,65.58135,22.14593
T,65.58132,22.14604
T,65.58257,22.15818
T,65.58935,22.15393
T,65.58944,22.15399
T,65.58992,22.15371
T,65.59007,22.15452
T,65.59023,22.15475
T,65.59035,22.15481
T,65.59042,22.15479
T,65.59151,22.15517
T,65.59157,22.15525
T,65.59193,22.15533
T,65.59198,22.15545
T,65.59213,22.15554
T,65.59242,22.15552
T,65.59255,22.15555
T,65.59272,22.15571
T,65.5932,22.15591
T,65.59327,22.15597
T,65.59321,22.15668
T,65.59333,22.15895
T,65.59519,22.16908
T,65.5958,22.17072
T,65.59591,22.17205
T,65.59594,22.17211
T,65.59643,22.17239
T,65.597,22.17299
T,65.59783,22.1745
T,65.59869,22.17566
T,65.59892,22.17587
T,65.59903,22.17606
T,65.59908,22.17628
T,65.59951,22.17661
T,65.59989,22.17676
T,65.60021,22.1768
T,65.60081,22.17675
T,65.6028,22.17537
T,65.60476,22.1743
T,65.60522,22.17387
T,65.60525,22.17374
T,65.60715,22.17158
T,65.60728,22.17152
T,65.60742,22.17152
T,65.60749,22.17147
T,65.60764,22.17122
T,65.60766,22.1716
T,65.60746,22.17224
T,65.60744,22.17263
T,65.60811,22.17992
T,65.60836,22.18113
T,65.60881,22.18202
T,65.60906,22.18229
T,65.60952,22.18257
T,65.60978,22.18264
T,65.61023,22.18265
T,65.61059,22.18274
T,65.61062,22.18361
T,65.61063,22.1836
T,65.61124,22.1837
T,65.61145,22.18365
T,65.61213,22.1831
T,65.61265,22.18313
T,65.61271,22.18316
T,65.61306,22.18363
T,65.61342,22.18381
T,65.61376,22.18448
T,65.61384,22.1842
T,65.61423,22.18513
T,65.61445,22.18527
T,65.61463,22.18529
T,65.61521,22.18472
T,65.61534,22.18584
T,65.61538,22.1859
T,65.61541,22.18586
T,65.61597,22.18566
T,65.61608,22.18855
T,65.61671,22.18841
T,65.6168,22.18843
T,65.61689,22.18856
T,65.61699,22.18889
T,65.61693,22.18956
T,65.61713,22.18992
T,65.61717,22.18995
T,65.61722,22.18995
T,65.61728,22.18991
T,65.61766,22.19015
T,65.61758,22.19124
T,65.61765,22.19299
T,65.61738,22.19671
T,65.61704,22.19788
T,65.61657,22.20043
T,65.61672,22.20074
T,65.61713,22.20378
T,65.61811,22.20182
T,65.61818,22.20143
T,65.61866,22.20184
T,65.61917,22.20195
T,65.62186,22.20213
T,65.62195,22.20221
T,65.62216,22.20271
T,65.62243,22.20195
T,65.62369,22.20266
T,65.62376,22.20266
T,65.62418,22.20216
T,65.62428,22.20212
T,65.62436,22.20213
T,65.62496,22.20265
T,65.62566,22.20391
T,65.62646,22.20587
T,65.62746,22.20722
T,65.62743,22.20735
T,65.62727,22.20759
T,65.62726,22.20758
T,65.6272,22.2076
T,65.6272,22.20761
T,65.62719,22.20761
T,65.62712,22.20786
T,65.62718,22.20812
T,65.62723,22.20816
T,65.62726,22.20816
T,65.62756,22.20846
T,65.63001,22.21327
T,65.63023,22.21407
T,65.63053,22.21436
T,65.63352,22.22019
T,65.63591,22.22402
T,65.63653,22.22557
T,65.63815,22.23155
T,65.63897,22.23325
T,65.63957,22.23409
T,65.64032,22.23483
T,65.64096,22.23521
T,65.64174,22.23544
T,65.64234,22.23539
T,65.64298,22.23517
T,65.64366,22.2347
T,65.64459,22.23351
T,65.64656,22.2302
T,65.65035,22.2257
T,65.65074,22.22539
T,65.65157,22.225
T,65.65201,22.22492
T,65.66643,22.2253
T,65.66695,22.2252
T,65.66983,22.22516
T,65.67054,22.22496
T,65.67143,22.22448
T,65.6722,22.22389
T,65.68448,22.21072
T,65.68567,22.20979
T,65.68636,22.20945
T,65.68748,22.20918
T,65.68792,22.20918
T,65.69216,22.20976
T,65.69269,22.20995
T,65.69352,22.21041
T,65.69417,22.21092
T,65.69555,22.21244
T,65.69636,22.21367
T,65.70394,22.22903
T,65.70701,22.23396
T,65.70733,22.23427
T,65.70778,22.23455
T,65.70824,22.23461
T,65.70876,22.23445
T,65.70934,22.23396
T,65.70991,22.23318
T,65.71033,22.23238
T,65.7129,22.22606
T,65.7142,22.22376
T,65.7217,22.21324
T,65.72204,22.21258
T,65.72287,22.21011
T,65.72563,22.19687
T,65.7257,22.19695
T,65.7274,22.20047
T,65.72748,22.20051
T,65.72761,22.20074
T,65.72818,22.20255
T,65.72858,22.20465
T,65.72884,22.20538
T,65.72897,22.20559
T,65.73009,22.20635
T,65.73051,22.20648
T,65.73089,22.20638
T,65.73121,22.20614
T,65.73212,22.20505
T,65.73487,22.20236
T,65.73526,22.20159
T,65.73565,22.20051
T,65.73631,22.19777
T,65.73753,22.19499
T,65.73777,22.19417
T,65.73865,22.18835
T,65.73876,22.18812
T,65.73886,22.18812
T,65.74032,22.18933
T,65.74053,22.18969
T,65.74138,22.19324
T,65.74158,22.19357
T,65.74177,22.19369
T,65.7419,22.1937
T,65.74399,22.19255
T,65.74468,22.19183
T,65.74537,22.19065
T,65.74887,22.18144
T,65.74903,22.18053
T,65.74865,22.17766
T,65.7486,22.17565
T,65.74911,22.17626
T,65.74956,22.17653
T,65.74995,22.17658
T,65.75046,22.17644
T,65.75093,22.17619
T,65.75268,22.17474
T,65.75418,22.17325
T,65.75929,22.16893
T,65.75996,22.16853
T,65.7618,22.16772
T,65.76231,22.16766
T,65.76341,22.1678
T,65.76374,22.16801
T,65.76426,22.16873
T,65.76439,22.1688
T,65.76463,22.16875
T,65.76529,22.16846
T,65.76577,22.16803
T,65.766,22.1679
T,65.7664,22.16789
T,65.76804,22.16811
T,65.76958,22.16932
T,65.76943,22.17343
T,65.7695,22.17437
T,65.76983,22.17598
T,65.77105,22.1791
T,65.77141,22.1811
T,65.77154,22.18907
T,65.77173,22.1914
T,65.77138,22.19455
T,65.77135,22.19588
T,65.7715,22.19725
T,65.77198,22.19873
T,65.77341,22.20085
T,65.77614,22.20869
T,65.77692,22.21155
T,65.77749,22.21454
T,65.77768,22.2164
T,65.77756,22.22328
T,65.77717,22.22542
T,65.77613,22.22809
T,65.77572,22.2298
T,65.77507,22.23388
T,65.77495,22.23881
T,65.77434,22.24294
T,65.77344,22.24688
T,65.77326,22.24817
T,65.77296,22.25484
T,65.7727,22.25685
T,65.77302,22.2607
T,65.77297,22.26712
T,65.77281,22.26754
T,65.77226,22.26827
T,65.77188,22.26941
T,65.77174,22.27079
T,65.77181,22.27163
T,65.77204,22.27265
T,65.77201,22.27362
T,65.7723,22.27503
T,65.77251,22.27552
T,65.7729,22.27612
T,65.77319,22.27637
T,65.77339,22.27646
T,65.77424,22.27658
T,65.7746,22.27656
T,65.77478,22.27664
T,65.77544,22.27779
T,65.77586,22.27825
T,65.77625,22.27841
T,65.77655,22.2784
T,65.77691,22.27827
T,65.77707,22.27827
T,65.77726,22.27838
T,65.77749,22.27884
T,65.77791,22.28035
T,65.7781,22.28064
T,65.77965,22.28175
T,65.7803,22.28194
T,65.78063,22.28221
T,65.7808,22.28251
T,65.78167,22.28643
T,65.7816,22.28926
T,65.78187,22.29062
T,65.78251,22.29241
T,65.78302,22.29493
T,65.78348,22.29594
T,65.78391,22.29648
T,65.78413,22.29666
T,65.78423,22.2967
T,65.78446,22.29668
T,65.78491,22.29648
T,65.78514,22.29649
T,65.78537,22.29669
T,65.78648,22.29887
T,65.78895,22.30256
T,65.78941,22.30372
T,65.79014,22.30634
T,65.7906,22.30725
T,65.79093,22.30767
T,65.79115,22.30772
T,65.79128,22.30768
T,65.79148,22.30753
T,65.79209,22.30667
T,65.79301,22.30569
T,65.79427,22.30474
T,65.79427,22.30473
T,65.79473,22.30456
T,65.7964,22.30468
T,65.79659,22.30478
T,65.79659,22.30479
T,65.79667,22.30485
T,65.79699,22.30532
T,65.79795,22.30764
T,65.7981,22.30782
T,65.79827,22.3079
T,65.79837,22.30791
T,65.79849,22.30787
T,65.79917,22.30739
T,65.79951,22.30731
T,65.80006,22.30749
T,65.80101,22.30804
T,65.80156,22.30798
T,65.80189,22.30821
T,65.80231,22.30837
T,65.80271,22.30832
T,65.80327,22.30799
T,65.80394,22.30776
T,65.80413,22.30763
T,65.80548,22.30604
T,65.8074,22.30432
T,65.80819,22.30339
T,65.80934,22.30098
T,65.80979,22.29974
T,65.81009,22.29921
T,65.81038,22.29895
T,65.81168,22.29827
T,65.81184,22.29825
T,65.81254,22.29843
T,65.81371,22.29856
T,65.81525,22.29826
T,65.81648,22.2983
T,65.81671,22.2984
T,65.81686,22.29853
T,65.81719,22.29903
T,65.81738,22.29955
T,65.81908,22.30735
T,65.82052,22.31236
T,65.82077,22.31291
T,65.82174,22.31445
T,65.82268,22.31659
T,65.82499,22.32054
T,65.82529,22.32076
T,65.82546,22.32082
T,65.82616,22.32089
T,65.82688,22.3212
T,65.82718,22.3212
T,65.8276,22.32094
T,65.82808,22.32034
T,65.82956,22.31684
T,65.82995,22.31631
T,65.8313,22.31507
T,65.83152,22.31474
T,65.83353,22.30959
T,65.83374,22.30925
T,65.83464,22.30832
T,65.83504,22.30757
T,65.8358,22.30504
T,65.8385,22.29871
T,65.83953,22.29722
T,65.84049,22.29668
T,65.84271,22.29429
T,65.84355,22.29319
T,65.84468,22.29136
T,65.84484,22.29125
T,65.84495,22.29122
T,65.84551,22.29124
T,65.84612,22.29082
T,65.84627,22.29078
T,65.8467,22.29085
T,65.8468,22.29083
T,65.84712,22.29062
T,65.84758,22.28992
T,65.84774,22.28948
T,65.84808,22.2873
T,65.84884,22.28432
T,65.85,22.277
T,65.85072,22.27829
T,65.85157,22.27923
T,65.85172,22.27928
T,65.85221,22.27919
T,65.85281,22.27952
T,65.85303,22.27972
T,65.85343,22.28026
T,65.85391,22.28122
T,65.85398,22.28151
T,65.85422,22.28151
T,65.85431,22.28146
T,65.85455,22.28165
T,65.85467,22.28181
T,65.85566,22.28543
T,65.85561,22.28943
T,65.85603,22.29086
T,65.8564,22.29
T,65.85686,22.2915
T,65.85725,22.29343
T,65.85733,22.29336
T,65.85753,22.29328
T,65.85768,22.2933
T,65.85958,22.29402
T,65.86055,22.29606
T,65.8612,22.298
T,65.86125,22.29803
T,65.86128,22.29801
T,65.86132,22.29771
T,65.86144,22.2975
T,65.86148,22.2975
T,65.8616,22.29772
T,65.86386,22.30829
T,65.86385,22.30829
T,65.86385,22.30831
T,65.86384,22.30831
T,65.86384,22.30833
T,65.86383,22.30833
T,65.86382,22.3086
T,65.86383,22.3086
T,65.86383,22.30863
T,65.86384,22.30863
T,65.86385,22.30867
T,65.86386,22.30867
T,65.86388,22.3087
T,65.86393,22.3087
T,65.86393,22.30869
T,65.86394,22.30869
T,65.86395,22.30867
T,65.87043,22.33617
T,65.87044,22.33617
T,65.87104,22.33911
T,65.87184,22.34537
T,65.87157,22.36036
T,65.87176,22.36056
T,65.87183,22.36204
T,65.87227,22.36475
T,65.87359,22.36584
T,65.87411,22.36661
T,65.87429,22.36711
T,65.8744,22.3677
T,65.87465,22.3745
T,65.87426,22.37724
T,65.87441,22.37738
T,65.87569,22.37791
T,65.87588,22.37785
T,65.87603,22.37792
T,65.87613,22.37791
T,65.87618,22.37809
T,65.87571,22.37875
T,65.87466,22.38217
T,65.87438,22.38254
T,65.87418,22.38262
T,65.87345,22.38341
T,65.87335,22.38361
T,65.87157,22.39057
T,65.87112,22.39392
T,65.87003,22.39845
T,65.86893,22.40031
T,65.86845,22.4014
T,65.86835,22.40195
T,65.86753,22.41722
T,65.86767,22.41928
T,65.86847,22.42332
T,65.87081,22.44182
T,65.87142,22.44439
T,65.87148,22.44375
T,65.87163,22.44339
T,65.87176,22.44326
T,65.87189,22.44322
T,65.87227,22.44336
T,65.872,22.4641
T,65.87254,22.47405
T,65.87672,22.51948
T,65.8775,22.53886
T,65.87821,22.54781
T,65.87976,22.55757
T,65.88043,22.5603
T,65.88254,22.56649
T,65.88263,22.56737
T,65.88269,22.56755
T,65.88254,22.56787
T,65.88251,22.56804
T,65.8832,22.57184
T,65.88329,22.57205
T,65.88352,22.57229
T,65.88361,22.5723
T,65.88382,22.57219
T,65.88389,22.57223
T,65.8855,22.57754
T,65.88675,22.57573
T,65.89769,22.59967
T,65.89961,22.60479
T,65.90208,22.61262
T,65.90292,22.61089
T,65.90314,22.61069
T,65.90325,22.61074
T,65.90415,22.61226
T,65.90459,22.6126
T,65.9047,22.61262
T,65.90547,22.61312
T,65.90947,22.61721
T,65.90979,22.61781
T,65.91128,22.6217
T,65.91218,22.62547
T,65.91349,22.6282
T,65.91373,22.62854
T,65.91443,22.62919
T,65.9147,22.62957
T,65.91528,22.631
T,65.91568,22.63304
T,65.91576,22.63405
T,65.9156,22.63929
T,65.91574,22.6393
T,65.91582,22.63905
T,65.91627,22.63831
T,65.91635,22.63826
T,65.9164,22.63827
T,65.91687,22.63924
T,65.91716,22.64035
T,65.91737,22.6426
T,65.91722,22.64559
T,65.91657,22.64813
T,65.91663,22.64813
T,65.91736,22.64937
T,65.9178,22.64979
T,65.91809,22.64989
T,65.91826,22.6499
T,65.91855,22.64982
T,65.91899,22.64947
T,65.91899,22.64906
T,65.91903,22.64899
T,65.92024,22.64799
T,65.92072,22.65253
T,65.92346,22.6535
T,65.92379,22.65374
T,65.92472,22.65497
T,65.92508,22.65564
T,65.92546,22.6569
T,65.92557,22.65778
T,65.92553,22.65888
T,65.93144,22.66405
T,65.93251,22.66467
T,65.93367,22.66509
T,65.93496,22.6653
T,65.93672,22.66509
T,65.93823,22.66523
T,65.93982,22.66557
T,65.94289,22.66676
T,65.94576,22.66855
T,65.9479,22.67034
T,65.95813,22.68009
T,65.95977,22.6819
T,65.96366,22.68716
T,65.96495,22.68857
T,65.96674,22.69009
T,65.96761,22.69065
T,65.96911,22.69135
T,65.97911,22.69396
T,65.98158,22.69441
T,65.98473,22.69446
T,65.99476,22.69285
T,65.99711,22.69287
T,65.99913,22.69314
T,66.00179,22.69373
T,66.00484,22.69465
T,66.00936,22.69655
T,66.01366,22.69896
T,66.01806,22.70211
T,66.02767,22.71018
T,66.03095,22.71261
T,66.03472,22.71495
T,66.03834,22.71677
T,66.04238,22.71829
T,66.04344,22.71858
T,66.04465,22.71873
T,66.04605,22.71861
T,66.04838,22.71787
T,66.04897,22.71754
T,66.05075,22.71614
T,66.05221,22.7146
T,66.05378,22.71246
T,66.05763,22.70585
T,66.05839,22.70478
T,66.05892,22.70421
T,66.06005,22.70326
T,66.06052,22.703
T,66.06156,22.70267
T,66.06265,22.70252
T,66.06463,22.70271
T,66.06496,22.70281
T,66.06575,22.70328
T,66.06627,22.70379
T,66.06782,22.70576
T,66.06847,22.70628
T,66.0685,22.70635
T,66.06902,22.70674
T,66.07078,22.70717
T,66.07087,22.70714
T,66.07196,22.70761
T,66.07614,22.70992
T,66.07665,22.7103
T,66.07949,22.71313
T,66.08015,22.71357
T,66.0808,22.71387
T,66.08157,22.71409
T,66.08258,22.71412
T,66.08568,22.71358
T,66.08966,22.71358
T,66.09141,22.71344
T,66.09311,22.71299
T,66.09539,22.71201
T,66.09603,22.7119
T,66.10262,22.71226
T,66.10322,22.71213
T,66.1039,22.71186
T,66.10445,22.71153
T,66.10522,22.71089
T,66.10671,22.70915
T,66.10774,22.70841
T,66.10818,22.70823
T,66.11008,22.70792
T,66.11142,22.70752
T,66.11222,22.70709
T,66.11596,22.70425
T,66.1169,22.70383
T,66.11777,22.70367
T,66.11889,22.70369
T,66.11976,22.70391
T,66.12052,22.70437
T,66.12119,22.70493
T,66.12241,22.70625
T,66.12336,22.70768
T,66.12753,22.71691
T,66.12834,22.71948
T,66.13115,22.73103
T,66.13344,22.74717
T,66.1374,22.76758
T,66.13833,22.77054
T,66.14106,22.7764
T,66.14181,22.77764
T,66.1431,22.77919
T,66.14367,22.77966
T,66.14553,22.78078
T,66.14674,22.78176
T,66.14771,22.78291
T,66.14847,22.78403
T,66.15149,22.78946
T,66.1593,22.79858
T,66.16021,22.79945
T,66.16102,22.80001
T,66.1618,22.80035
T,66.16401,22.80104
T,66.16465,22.80142
T,66.16525,22.8019
