X,Y,OBJECTID,POSTCODE,NO_OF_PROPERTIES,NO_OF_HA_PROPERTIES,F__HA_OF_POSTCODE_TOTAL,NO_OF_OTHER_PROPERTIES,F__OTHER_OF_POSTCODE_TOTAL,ADDRESS,LATITUDE,LONGITUDE,EASTING,NORTHING,CONSTITUENCY,WARD,LSOA,REGION,LSOA_CODE,ROW_NUMBER
-4.31036200022748,55.8699829999653,147,G11 6DA,6,0,0,6,1,G11 6DA,55.869983,-4.310362,255533,666504,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,309
-4.30908299958719,55.8702409999991,148,G11 6DB,29,21,1,8,0,G11 6DB,55.870241,-4.309083,255614,666530,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,310
-4.30980800020861,55.870604999777,149,G11 6DD,26,7,0,19,1,G11 6DD,55.870605,-4.309808,255570,666572,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,311
-4.31061699959729,55.8699689997933,150,G11 6DE,57,15,0,42,1,G11 6DE,55.869969,-4.310617,255517,666503,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,312
-4.31107000023213,55.8703200000261,151,G11 6DF,46,22,0,24,1,G11 6DF,55.87032,-4.31107,255490,666543,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,313
-4.31108500030076,55.8697630000634,152,G11 6DG,24,14,1,10,0,G11 6DG,55.869763,-4.311085,255487,666481,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,314
-4.3196270003874,55.8690629999655,153,G11 6DJ,60,0,0,60,1,G11 6DJ,55.869063,-4.319627,254950,666421,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,315
-4.32015600029191,55.8688279998075,154,G11 6DL,90,0,0,90,1,G11 6DL,55.868828,-4.320156,254916,666396,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,316
-4.3105329999317,55.8693509998456,155,G11 6DQ,73,14,0,59,1,G11 6DQ,55.869351,-4.310533,255520,666434,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,317
-4.3194309996705,55.8687250000773,156,G11 6DS,5,0,0,5,1,G11 6DS,55.868725,-4.319431,254961,666383,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,318
-4.32015600029191,55.8688279998075,157,G11 6DT,5,0,0,5,1,G11 6DT,55.868828,-4.320156,254916,666396,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,319
-4.3112509999821,55.8693369999499,158,G11 6EA,31,25,1,6,0,G11 6EA,55.869337,-4.311251,255475,666434,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,320
-4.32104400022163,55.8692519999702,159,G11 6EB,83,0,0,83,1,G11 6EB,55.869252,-4.321044,254862,666445,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,321
-4.32092899969558,55.8689299997655,160,G11 6ED,115,0,0,115,1,G11 6ED,55.86893,-4.320929,254868,666409,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,322
-4.32092899969558,55.8689299997655,161,G11 6EE,7,0,0,7,1,G11 6EE,55.86893,-4.320929,254868,666409,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,323
-4.30457400034169,55.8683069998217,162,G11 6EH,310,0,0,310,1,G11 6EH,55.868307,-4.304574,255889,666305,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,324
-4.31159800031174,55.8706070002011,163,G11 6EJ,24,16,1,8,0,G11 6EJ,55.870607,-4.311598,255458,666576,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,325
-4.31210399975174,55.8696750000561,164,G11 6EL,52,17,0,35,1,G11 6EL,55.869675,-4.312104,255423,666473,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,326
-4.31265799977058,55.8693379999426,165,G11 6ER,26,19,1,7,0,G11 6ER,55.869338,-4.312658,255387,666437,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,327
-4.3124600003022,55.8695029999014,166,G11 6ES,10,8,1,2,0,G11 6ES,55.869503,-4.31246,255400,666455,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,328
-4.30793699991463,55.8678750001889,167,G11 6EU,384,0,0,384,1,G11 6EU,55.867875,-4.307937,255677,666264,Glasgow North West,Victoria Park,Hillhead - 07,,S01010387,329
-4.32839799990455,55.8719260001856,168,G11 6HA,24,0,0,24,1,G11 6HA,55.871926,-4.328398,254412,666758,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,330
-4.31376199961037,55.8693619997602,169,G11 6HB,42,14,0,28,1,G11 6HB,55.869362,-4.313762,255318,666442,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,331
-4.31554900023876,55.8693010001946,170,G11 6HD,11,4,0,7,1,G11 6HD,55.869301,-4.315549,255206,666439,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,332
-4.3150870002814,55.8696070000743,171,G11 6HE,62,52,1,10,0,G11 6HE,55.869607,-4.315087,255236,666472,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,333
-4.32799000037387,55.8717989997909,172,G11 6HF,13,13,1,0,0,G11 6HF,55.871799,-4.32799,254437,666743,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,334
-4.32766399996064,55.8716739998539,173,G11 6HG,14,14,1,0,0,G11 6HG,55.871674,-4.327664,254457,666728,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,335
-4.31610200043273,55.8705310001399,174,G11 6HU,18,10,1,8,0,G11 6HU,55.870531,-4.316102,255176,666577,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,336
-4.24239499960537,55.8569240000511,175,G1 5AL,35,0,0,35,1,G1 5AL,55.856924,-4.242395,259738,664911,Glasgow Central,Calton,Calton and Gallowgate - 03,,S01010039,106
-4.30285299983552,55.8819159999304,176,G12 0UT,15,0,0,15,1,G12 0UT,55.881916,-4.302853,256047,667816,Glasgow North,Partick East/Kelvindale,Kelvinside and Jordanhill - 05,,S01010412,805
-4.25039299971886,55.8598420001892,177,G1 1DQ,9,0,0,9,1,G1 1DQ,55.859842,-4.250393,259248,665252,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 07,,S01010265,6
-4.30883200041537,55.8899730002332,178,G12 0LQ,1,0,0,1,1,G12 0LQ,55.889973,-4.308832,255703,668725,Glasgow North,Partick East/Kelvindale,Kelvindale - 02,,S01010364,702
-4.31681499956192,55.8704370000708,179,G11 6HX,25,18,1,7,0,G11 6HX,55.870437,-4.316815,255131,666568,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,337
-4.31757199997038,55.8705310001399,180,G11 6HY,29,7,0,22,1,G11 6HY,55.870531,-4.317572,255084,666580,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 02,,S01010389,338
-4.31937700014214,55.8705150002408,181,G11 6HZ,28,11,0,17,1,G11 6HZ,55.870515,-4.319377,254971,666582,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,339
-4.3197610002817,55.8705070000367,182,G11 6JA,11,10,1,1,0,G11 6JA,55.870507,-4.319761,254947,666582,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,340
-4.32700600018471,55.8716380002491,183,G11 6LU,25,3,0,22,1,G11 6LU,55.871638,-4.327006,254498,666723,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,341
-4.32705200021544,55.8718800000311,184,G11 6NA,41,8,0,33,1,G11 6NA,55.87188,-4.327052,254496,666750,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,342
-4.32787499984785,55.8720080000849,185,G11 6NB,24,3,0,21,1,G11 6NB,55.872008,-4.327875,254445,666766,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,343
-4.29779999971854,55.8702579999802,186,G11 6NX,27,0,0,27,1,G11 6NX,55.870258,-4.2978,256320,666508,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,344
-4.29865599986121,55.8704269999214,187,G11 6NY,27,0,0,27,1,G11 6NY,55.870427,-4.298656,256267,666529,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,345
-4.29593900036861,55.8709490001477,188,G11 6PA,1,0,0,1,1,G11 6PA,55.870949,-4.295939,256439,666581,Glasgow North,Hillhead,Hillhead - 04,,S01010384,346
-4.29174599969395,55.8705960001351,189,G11 6PB,1,0,0,1,1,G11 6PB,55.870596,-4.291746,256700,666533,Glasgow North,Hillhead,Hillhead - 04,,S01010384,347
-4.29663099958143,55.8696780000081,190,G11 6PE,405,0,0,405,1,G11 6PE,55.869678,-4.296631,256391,666441,Glasgow North,Partick East/Kelvindale,Hillhead - 04,,S01010384,348
-4.29882499991562,55.8694659998067,191,G11 6PG,31,0,0,31,1,G11 6PG,55.869466,-4.298825,256253,666422,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,349
-4.29985199976248,55.8695690000919,192,G11 6PJ,8,0,0,8,1,G11 6PJ,55.869569,-4.299852,256189,666436,Glasgow North,Partick East/Kelvindale,Hillhead - 04,,S01010384,350
-4.29980300025701,55.8698209999707,193,G11 6PL,28,0,0,28,1,G11 6PL,55.869821,-4.299803,256193,666464,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,351
-4.29944199968367,55.8702060000442,194,G11 6PN,20,0,0,20,1,G11 6PN,55.870206,-4.299442,256217,666506,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,352
-4.29929299972077,55.8690399999635,195,G11 6PQ,69,0,0,69,1,G11 6PQ,55.86904,-4.299293,256222,666376,Glasgow North,Partick East/Kelvindale,Hillhead - 04,,S01010384,353
-4.29909100005438,55.8702210001008,196,G11 6PR,24,0,0,24,1,G11 6PR,55.870221,-4.299091,256239,666507,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,354
-4.30106199990749,55.8694920000268,197,G11 6PS,701,0,0,701,1,G11 6PS,55.869492,-4.301062,256113,666430,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,355
-4.30023500007714,55.8695290000967,198,G11 6PU,31,0,0,31,1,G11 6PU,55.869529,-4.300235,256165,666432,Glasgow North,Partick East/Kelvindale,Hillhead - 04,,S01010384,356
-4.29852000031708,55.8700160001708,199,G11 6PW,17,0,0,17,1,G11 6PW,55.870016,-4.29852,256274,666483,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,357
-4.30048799979714,55.868401000006,200,G11 6QB,16,0,0,16,1,G11 6QB,55.868401,-4.300488,256145,666307,Glasgow Central,Anderston/City/Yorkhill,Hillhead - 07,,S01010387,358
-4.30018700039656,55.8701019999634,201,G11 6QE,46,0,0,46,1,G11 6QE,55.870102,-4.300187,256170,666496,Glasgow North,Partick East/Kelvindale,Hillhead - 01,,S01010381,359
-4.29758100033375,55.8689859999052,202,G11 6QJ,504,0,0,504,1,G11 6QJ,55.868986,-4.297581,256329,666366,Glasgow North,Partick East/Kelvindale,Hillhead - 04,,S01010384,360
-4.30621899978153,55.8690939999466,203,G11 6QL,20,0,0,20,1,G11 6QL,55.869094,-4.306219,255789,666396,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,361
-4.30352400003025,55.869491000038,204,G11 6QP,34,14,0,20,1,G11 6QP,55.869491,-4.303524,255959,666435,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,362
-4.30233399997676,55.8704480001818,205,G11 6QQ,188,0,0,188,1,G11 6QQ,55.870448,-4.302334,256037,666539,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,363
-4.30263799975037,55.8699209998854,206,G11 6QW,80,31,0,49,1,G11 6QW,55.869921,-4.302638,256016,666481,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,364
-4.3192979996011,55.8707949997929,207,G11 6RA,42,2,0,40,1,G11 6RA,55.870795,-4.319298,254977,666613,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,365
-4.32098899997004,55.8710049998962,208,G11 6RB,45,1,0,44,1,G11 6RB,55.871005,-4.320989,254872,666640,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 04,,S01010391,366
-4.30374999998605,55.8700709997787,209,G11 6RE,20,0,0,20,1,G11 6RE,55.870071,-4.30375,255947,666500,Glasgow North,Partick East/Kelvindale,Hillhead - 07,,S01010387,367
-4.31591300028684,55.8708489998559,210,G11 6RH,42,21,0,21,0,G11 6RH,55.870849,-4.315913,255189,666612,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,368
-4.31731800042548,55.8708320001335,211,G11 6RJ,32,11,0,21,1,G11 6RJ,55.870832,-4.317318,255101,666613,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,369
-4.31460600005746,55.8703800000414,212,G11 6RR,16,9,1,7,0,G11 6RR,55.87038,-4.314606,255269,666557,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,370
-4.31399299958906,55.8705529998015,213,G11 6RW,16,7,0,9,1,G11 6RW,55.870553,-4.313993,255308,666575,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,371
-4.30859399986567,55.8708970001288,214,G11 6RZ,31,14,0,17,1,G11 6RZ,55.870897,-4.308594,255647,666602,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,372
-4.31027500018885,55.8709139998228,215,G11 6SB,16,7,0,9,1,G11 6SB,55.870914,-4.310275,255542,666607,Glasgow North West,Partick East/Kelvindale,Glasgow Harbour and Partick South - 01,,S01010388,373
-4.31155599958065,55.8709759998294,216,G11 6SE,12,1,0,11,1,G11 6SE,55.870976,-4.311556,255462,666617,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,374
-4.31343799974528,55.8708960001763,217,G11 6SL,15,11,1,4,0,G11 6SL,55.870896,-4.313438,255344,666612,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,375
-4.31385200002204,55.8708789999705,218,G11 6SN,14,6,0,8,1,G11 6SN,55.870879,-4.313852,255318,666611,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,376
-4.31215999982823,55.8709200000391,219,G11 6SQ,20,5,0,15,1,G11 6SQ,55.87092,-4.31216,255424,666612,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,377
-4.31453900011031,55.8708660000749,220,G11 6SW,16,6,0,10,1,G11 6SW,55.870866,-4.314539,255275,666611,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,378
-4.30513000001037,55.8709620000154,221,G11 6TD,24,12,0,12,0,G11 6TD,55.870962,-4.30513,255864,666602,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,379
-4.30624800009386,55.8709500000989,222,G11 6TF,18,0,0,18,1,G11 6TF,55.87095,-4.306248,255794,666603,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,380
-4.30690099984692,55.8709109999663,223,G11 6TG,18,8,0,10,1,G11 6TG,55.870911,-4.306901,255753,666600,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,381
-4.31276900009869,55.8703959999962,224,G11 6TL,19,9,0,10,1,G11 6TL,55.870396,-4.312769,255384,666555,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,382
-4.31383600012854,55.8697920000279,225,G11 6TT,23,23,1,0,0,G11 6TT,55.869792,-4.313836,255315,666490,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,383
-4.30342100009809,55.8709620000154,226,G11 6TU,33,15,0,18,1,G11 6TU,55.870962,-4.303421,255971,666598,Glasgow North,Partick East/Kelvindale,Hillhead - 06,,S01010386,384
-4.31371099955676,55.8703790000755,227,G11 6UA,19,7,0,12,1,G11 6UA,55.870379,-4.313711,255325,666555,Glasgow North West,Victoria Park,Glasgow Harbour and Partick South - 01,,S01010388,385
-4.30118300028132,55.8709910000926,228,G11 6UN,27,20,1,7,0,G11 6UN,55.870991,-4.301183,256111,666597,Glasgow North,Partick East/Kelvindale,Hillhead - 03,,S01010383,386
-4.29995300004484,55.8707440000284,229,G11 6XE,24,0,0,24,1,G11 6XE,55.870744,-4.299953,256187,666567,Glasgow North,Partick East/Kelvindale,Hillhead - 03,,S01010383,387
-4.3221499997112,55.8714420001908,230,G11 7AA,39,0,0,39,1,G11 7AA,55.871442,-4.32215,254801,666691,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,388
-4.32306899960305,55.8721079999122,231,G11 7AB,22,0,0,22,1,G11 7AB,55.872108,-4.323069,254746,666767,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,389
-4.32375400004151,55.8723280001377,232,G11 7AE,35,0,0,35,1,G11 7AE,55.872328,-4.323754,254704,666793,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,390
-4.32448700016052,55.8728030000392,233,G11 7AG,35,0,0,35,1,G11 7AG,55.872803,-4.324487,254660,666847,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,391
-4.32647300008222,55.8731579999383,234,G11 7AH,18,0,0,18,1,G11 7AH,55.873158,-4.326473,254537,666891,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,392
-4.32449600038134,55.873239999756,235,G11 7AJ,23,6,0,17,1,G11 7AJ,55.87324,-4.324496,254661,666896,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,393
-4.32546600032684,55.8734280002086,236,G11 7AL,29,8,0,21,1,G11 7AL,55.873428,-4.325466,254601,666919,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,394
-4.32647200025732,55.8736789998605,237,G11 7AN,22,9,0,13,1,G11 7AN,55.873679,-4.326472,254539,666949,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,395
-4.32521699990648,55.8751409998504,238,G11 7AP,32,23,1,9,0,G11 7AP,55.875141,-4.325217,254623,667109,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,396
-4.32541899957283,55.8729079998433,239,G11 7AQ,6,0,0,6,1,G11 7AQ,55.872908,-4.325419,254602,666861,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,397
-4.32586200016195,55.8749670000191,240,G11 7AR,32,21,1,11,0,G11 7AR,55.874967,-4.325862,254582,667091,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,398
-4.32426500040265,55.8747360002288,241,G11 7AS,18,0,0,18,1,G11 7AS,55.874736,-4.324265,254681,667062,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,399
-4.32350499962116,55.8740499997759,242,G11 7AT,6,0,0,6,1,G11 7AT,55.87405,-4.323505,254726,666984,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,400
-4.32552300022823,55.8738409998887,243,G11 7AW,32,30,1,2,0,G11 7AW,55.873841,-4.325523,254599,666965,Glasgow North West,Victoria Park,Broomhill - 01,,S01010415,401
-4.30908299958719,55.8713189999962,244,G11 5LN,42,0,0,42,1,G11 5LN,55.871319,-4.309083,255618,666650,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,224
-4.23959100007414,55.8559679997804,245,G1 5AX,9,0,0,9,1,G1 5AX,55.855968,-4.239591,259910,664799,Glasgow Central,Calton,Calton and Gallowgate - 03,,S01010039,107
-4.30332499983864,55.8820359998089,246,G12 0UU,2,0,0,2,1,G12 0UU,55.882036,-4.303325,256018,667830,Glasgow North,Partick East/Kelvindale,Kelvinside and Jordanhill - 05,,S01010412,806
-4.30927799958086,55.8735180000495,247,G11 5LP,47,0,0,47,1,G11 5LP,55.873518,-4.309278,255614,666895,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,225
-4.24556599955772,55.855382999947,248,G1 5BL,54,29,1,25,0,G1 5BL,55.855383,-4.245566,259534,664746,Glasgow Central,Anderston/City/Yorkhill,Calton and Gallowgate - 05,,S01010041,108
-4.3000700002207,55.8886540001934,249,G12 0LR,52,1,0,51,1,G12 0LR,55.888654,-4.30007,256246,668560,Glasgow North,Partick East/Kelvindale,Kelvindale - 04,,S01010366,703
-4.31590099969295,55.8872969998934,250,G12 0BG,36,0,0,36,1,G12 0BG,55.887297,-4.315901,255251,668442,Glasgow North,Partick East/Kelvindale,Anniesland East - 03,,S01010467,608
-4.24053799955509,55.8548859998098,251,G1 5BS,7,0,0,7,1,G1 5BS,55.854886,-4.240538,259847,664680,Glasgow Central,Calton,Calton and Gallowgate - 03,,S01010039,109
-4.31072499955233,55.8742090001665,252,G11 5LR,3,0,0,3,1,G11 5LR,55.874209,-4.310725,255526,666975,Glasgow North West,Partick East/Kelvindale,Partickhill and Hyndland - 04,,S01010400,226
-4.30569099970192,55.8828509999802,253,G12 0XE,28,0,0,28,1,G12 0XE,55.882851,-4.305691,255873,667926,Glasgow North West,Partick East/Kelvindale,Kelvinside and Jordanhill - 05,,S01010412,807
-4.25055000007771,55.8592050001547,254,G1 1DT,45,0,0,45,1,G1 1DT,55.859205,-4.25055,259236,665181,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 07,,S01010265,7
-4.29935399982011,55.8889909999292,255,G12 0LT,68,2,0,66,1,G12 0LT,55.888991,-4.299354,256292,668596,Glasgow North,Partick East/Kelvindale,Kelvindale - 04,,S01010366,704
-4.3121459995845,55.8738950002519,256,G11 5LS,24,0,0,24,1,G11 5LS,55.873895,-4.312146,255436,666943,Glasgow North West,Partick East/Kelvindale,Partickhill and Hyndland - 04,,S01010400,227
-4.24734200031545,55.8595749999653,257,G1 1DW,62,0,0,62,1,G1 1DW,55.859575,-4.247342,259438,665216,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 07,,S01010265,8
-4.30648900011827,55.8831059997495,258,G12 0XF,21,0,0,21,1,G12 0XF,55.883106,-4.306489,255824,667956,Glasgow North West,Partick East/Kelvindale,Kelvinside and Jordanhill - 05,,S01010412,808
-4.31427899981933,55.8869140000805,259,G12 0BH,36,0,0,36,1,G12 0BH,55.886914,-4.314279,255351,668396,Glasgow North,Partick East/Kelvindale,Anniesland East - 03,,S01010467,609
-4.24116899956687,55.8547799998215,260,G1 5DE,26,0,0,26,1,G1 5DE,55.85478,-4.241169,259807,664670,Glasgow Central,Calton,Calton and Gallowgate - 03,,S01010039,110
-4.30816299987044,55.8859860001311,261,G12 0LU,20,0,0,20,1,G12 0LU,55.885986,-4.308163,255730,668280,Glasgow North,Partick East/Kelvindale,Kelvindale - 03,,S01010365,705
-4.31053100028189,55.8722899997937,262,G11 5LU,65,26,0,39,1,G11 5LU,55.87229,-4.310531,255531,666761,Glasgow North West,Partick East/Kelvindale,Partick - 04,,S01010396,228
-4.24562199963421,55.8593989999661,263,G1 1DX,12,0,0,12,1,G1 1DX,55.859399,-4.245622,259545,665193,Glasgow Central,Anderston/City/Yorkhill,City Centre East - 06,,S01010264,9
